id,account_name,address,city,province_state,postal_zip,country,latitude,longitude,naics,naics_description,sic_6,sic_6_description,website,census_tract,account_type,estimated_annual_revenue_of_business,n_employees
32637423,Mc Donald's,1872 Av Industrielle,Quebec,QC,G3K1M4,Canada,46.858367,-71.409687,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210170.05,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
36557585,Subway,9275 Highway 48,Markham,ON,L6E1A2,Canada,43.893093,-79.264288,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350403.13,PROSPECT,"$1,000 - $499,999",5 - 9 employees
60856317,Delicia Kitchen,1440 Yonge St,Toronto,ON,M4T1Y5,Canada,43.687346,-79.394033,722514,"Cafeterias, Grill Buffets, and Buffets",581214,CAFES,,5350121,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
438517309,Georgia Restaurant,1118 Finch Ave W,North York,ON,M3J3J4,Canada,43.767328,-79.474777,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350311.06,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
61411534,Burger's Priest,1636 Queen St E,Toronto,ON,M4L1G3,Canada,43.666842,-79.315641,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350025,PROSPECT,"$1,000,000 - $2,499,999",10 - 19 employees
13688965,Classic Bowl,3055 Dundas St W,Mississauga,ON,L5L3R8,Canada,43.52152,-79.68458,713950,Bowling Centers,793301,BOWLING CENTERS,,5350516.26,CUSTOMER,"$2,500,000 - $4,999,999",50 - 99 employees
32139735,Kos Cafe,1070 Bathurst St,Toronto,ON,M5R3G9,Canada,43.672242,-79.414402,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350093,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
722716146,Neo Coffee Bar,161 Frederick St,Toronto,ON,M5A4P3,Canada,43.65073,-79.36905,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350016,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
722715048,Mc Donald's,1500 Dundas St E,Mississauga,ON,L4X1L4,Canada,43.611687,-79.580101,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350510,CUSTOMER,"$1,000,000 - $2,499,999",20 - 49 employees
731523011,Subway,415 The Westway,Etobicoke,ON,M9R1H5,Canada,43.683124,-79.565614,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350237.03,PROSPECT,"$1,000 - $499,999",5 - 9 employees
725731367,Starbucks,6620 Finch Ave W,Etobicoke,ON,M9V5H7,Canada,43.73514,-79.60231,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350248.03,PROSPECT,"$500,000 - $999,999",10 - 19 employees
34373894,Tim Hortons,1244 Lawrence Ave E,North York,ON,M3A1C3,Canada,43.74159,-79.31897,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350271.01,CUSTOMER,"$1,000,000 - $2,499,999",20 - 49 employees
722716137,Patchmon's Thai Desserts,2463 Bloor St W,Toronto,ON,M6S1P7,Canada,43.648901,-79.484772,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350050.01,PROSPECT,"$1,000 - $499,999",5 - 9 employees
55803795,Mc Donald's,1256 Eglinton Ave W,Mississauga,ON,L5V1N3,Canada,43.57855,-79.68435,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350528.02,PROSPECT,"$2,500,000 - $4,999,999",50 - 99 employees
40679375,Mikes,3395 1re Av,Quebec,QC,G1L3R3,Canada,46.840426,-71.247621,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210033.02,PROSPECT,"$1,000 - $499,999",1 - 4 employees
40683104,Rotisserie St-Hubert,665 Rue Des Rocailles,Quebec,QC,G2J1A9,Canada,46.83639,-71.27486,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210240.02,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
727727708,Salt & Pepper Hakka Chinese,50 Rexdale Blvd,Etobicoke,ON,M9W5Z3,Canada,43.713885,-79.559371,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350245,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
38332128,La Pasiva,896 Wilson Ave,North York,ON,M3K1E7,Canada,43.730371,-79.468991,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350289,PROSPECT,"$1,000 - $499,999",1 - 4 employees
48510663,Tandwori Bites,5-2140 Kipling Ave,Etobicoke,ON,M9W4K5,Canada,43.71904,-79.57086,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350247.02,PROSPECT,"$1,000 - $499,999",1 - 4 employees
439550299,Presse Cafe,3201 Bur Oak Ave,Markham,ON,L6B0T2,Canada,43.884167,-79.229283,722514,"Cafeterias, Grill Buffets, and Buffets",581214,CAFES,,5350400.19,PROSPECT,"$1,000 - $499,999",5 - 9 employees
25465543,Rebel House,1068 Yonge St,Toronto,ON,M4W2L4,Canada,43.677643,-79.39012,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350090,CUSTOMER,"$1,000,000 - $2,499,999",20 - 49 employees
39085204,Saving Grace,907 Dundas St W,Toronto,ON,M6J1V9,Canada,43.650871,-79.412397,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350040,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
63000483,Tim Hortons,1500 Dundas St E,Mississauga,ON,L4X1L4,Canada,43.611687,-79.580101,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350510,PROSPECT,"$1,000 - $499,999",5 - 9 employees
739159261,Tim Hortons,555 Rexdale Blvd,Etobicoke,ON,M6P,Canada,43.71783,-79.59833,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350247.01,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
751723083,Demetres Shops At Don Mills,16 Marie Labatte Rd,Toronto,ON,M3C0H9,Canada,43.734251,-79.346265,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350263.02,CUSTOMER,"$1,000 - $499,999",
64032469,Cho Cho Cho,863 St Clair Ave W,Toronto,ON,M6C1C4,Canada,43.67989,-79.43293,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350114,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
743012390,Caffe Di Portici,6 Scollard St,Toronto,ON,M5R1E9,Canada,43.672675,-79.388618,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350089,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
19243286,Restaurant Michelangelo,3111 Ch Saint-Louis,Quebec,QC,G1W1R6,Canada,46.756551,-71.292218,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210111,PROSPECT,"$2,500,000 - $4,999,999",50 - 99 employees
61479036,Harvey's,75 Hanna Ave,Toronto,ON,M6K3N7,Canada,43.63999,-79.41903,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350008.01,PROSPECT,"$500,000 - $999,999",10 - 19 employees
57121311,Divinity Catering Svc,84 Brydon Dr,Etobicoke,ON,M9W4N6,Canada,43.720113,-79.574185,722320,Caterers,581212,CATERERS,,5350247.02,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
39389549,Fire It Up Bbq Catering,5000 Yonge St,North York,ON,M2N7E9,Canada,43.766031,-79.412447,722511,Full-Service Restaurants,581224,BARBECUE RESTAURANT,,5350299.02,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
738219139,Ruth's Chris Steak House,970 Dixon Rd,Etobicoke,ON,M9W1J9,Canada,43.687626,-79.600387,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350247.01,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
36882645,Dosa Darbar,1150 Albion Rd,Etobicoke,ON,M9V1A8,Canada,43.737873,-79.567309,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350250.01,PROSPECT,"$1,000 - $499,999",1 - 4 employees
59008227,Brownes Bistro,1251 Yonge St,Toronto,ON,M4T1W6,Canada,43.68417,-79.39212,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350124,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
722775403,Domino's,1272 Yonge St,Toronto,ON,M4T1W5,Canada,43.683574,-79.392483,722511,Full-Service Restaurants,581222,PIZZA,,5350120,PROSPECT,"$500,000 - $999,999",10 - 19 employees
61763116,Kfc,5322 Dundas St W,Etobicoke,ON,M9B1B3,Canada,43.63531,-79.54149,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350213.01,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
716943263,Moxie's Grill & Bar,182 Chain Lake Dr,Halifax,NS,B3S1C5,Canada,44.646797,-63.673605,722511,Full-Service Restaurants,581208,RESTAURANTS,,2050142.02,PROSPECT,"$1,000 - $499,999",1 - 4 employees
39132337,Chef Of India,30 Eglinton Ave E,Toronto,ON,M4P1A6,Canada,43.707211,-79.397425,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350136.02,PROSPECT,"$1,000 - $499,999",5 - 9 employees
56960479,Gino's Pizza,2140 Kipling Ave,Etobicoke,ON,M9W4K5,Canada,43.71904,-79.57086,722511,Full-Service Restaurants,581222,PIZZA,,5350247.02,PROSPECT,"$1,000 - $499,999",1 - 4 employees
42587790,Pump House Grille Co,40 Lakeshore Rd E,Mississauga,ON,L5G1C8,Canada,43.552156,-79.585443,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350540.01,CUSTOMER,"$5,000,000 - $9,999,999",100 - 249 employees
32634461,Restaurant Initiale,54 Rue Saint-Pierre,Quebec,QC,G1K3Z9,Canada,46.814114,-71.202667,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210025,PROSPECT,"$500,000 - $999,999",10 - 19 employees
15557739,Pasta Goodness,602 Marlee Ave,North York,ON,M6B3J5,Canada,43.709402,-79.444217,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350279.01,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
14863203,La Bruschetta,1317 St Clair Ave W,Toronto,ON,M6E1C2,Canada,43.676431,-79.448798,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350110,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
64034606,Subway,5150 Yonge St,North York,ON,M2N6L8,Canada,43.768905,-79.413034,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350308.04,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
42528919,Starbucks,111 Lakeshore Rd W,Mississauga,ON,L5H1E9,Canada,43.54991,-79.587198,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350540.01,PROSPECT,"$500,000 - $999,999",10 - 19 employees
727728276,Blue Mountain Bistro,119 Spadina Ave,Toronto,ON,M5V2L1,Canada,43.64709,-79.39541,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350011,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
60262847,Fast Fresh Foods,79 Yonge St,Toronto,ON,M5C1S8,Canada,43.64954,-79.37778,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350015,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
21525308,Kit Kat Pizza,2314 Gottingen St,Halifax,NS,B3K3B6,Canada,44.654116,-63.586822,722511,Full-Service Restaurants,581208,RESTAURANTS,,2050010,PROSPECT,"$1,000 - $499,999",1 - 4 employees
33126822,Pita Nutsy,241 Queen St S,Mississauga,ON,L5M1L7,Canada,43.580489,-79.711802,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350550.02,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
440550091,Country Style,445 Eglinton Ave E,Mississauga,ON,L4Z3L4,Canada,43.616317,-79.643166,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350528.25,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
32184921,Soup Nutsy Canada Inc,Po Box 337 Stn Toronto Dom,Toronto,ON,M5K1K7,Canada,44.32443,-80.65762,722511,Full-Service Restaurants,581208,RESTAURANTS,,0,PROSPECT,"$500,000 - $999,999",10 - 19 employees
439730696,Hakata Shoryuken,5321 Yonge St,North York,ON,M2N5R4,Canada,43.773565,-79.413602,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350307.03,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
60899259,Pizza Fresca,302 College St,Toronto,ON,M5T1R9,Canada,43.657886,-79.401752,722511,Full-Service Restaurants,581222,PIZZA,,5350059,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
52192366,Boston Pizza,1858 Granville St,Halifax,NS,B3J0A2,Canada,44.649476,-63.57477,722511,Full-Service Restaurants,581222,PIZZA,,2050009,PROSPECT,"$2,500,000 - $4,999,999",50 - 99 employees
440601109,Woodstone Eatery Canada Inc,10 Apple Creek Blvd,Markham,ON,L3R5Z1,Canada,43.85729,-79.35908,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350401.1,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
23025307,Symposium Cafe Restaurant,522 Yonge St,North York,ON,M2N5P8,Canada,43.663683,-79.384287,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350062.02,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
42796946,Tim Hortons,885 Britannia Rd W,Mississauga,ON,L5V2X8,Canada,43.610318,-79.698941,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350528.32,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
439733152,Stake & Cheese Factory,50 Gerrard St E,Toronto,ON,M5B1G3,Canada,43.659703,-79.37924,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350034.01,PROSPECT,"$1,000 - $499,999",5 - 9 employees
41628496,Sidhartha Fine Indian Cuisine,1450 Gerrard St E,Toronto,ON,M4L1Z8,Canada,43.672639,-79.321414,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350074,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
57149619,Roy Public House,894 Queen St E,Toronto,ON,M4M1J3,Canada,43.660566,-79.343125,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350028.01,PROSPECT,"$500,000 - $999,999",10 - 19 employees
439733034,Lara's Restaurant,155 Consumers,Toronto,ON,M1R,Canada,43.8674,-78.92883,722511,Full-Service Restaurants,581208,RESTAURANTS,,5320102.03,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
53955365,Hao Cheng Trading Inc,55 Kensington Ave,Toronto,ON,M5T2J8,Canada,43.65399,-79.400132,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350038,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
440548668,Papa John's Pizza,1269 College St,Toronto,ON,M6H1C5,Canada,43.65102,-79.43937,722511,Full-Service Restaurants,581222,PIZZA,,5350053,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
37777398,Folco's Ristorante,42 Main St N,Markham,ON,L3P1X5,Canada,43.875515,-79.260523,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350400.08,PROSPECT,"$500,000 - $999,999",10 - 19 employees
743188909,Eraa Palace,10 Karachi Dr,Markham,ON,L3S0B6,Canada,43.8496,-79.25358,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350400.23,PROSPECT,"$1,000 - $499,999",5 - 9 employees
60262698,Coffee Time Donuts,734 Sheppard Ave E,North York,ON,M2K1C3,Canada,43.769687,-79.375771,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350305.01,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
715498219,Pizza Pizza,1300 Finch Ave W,North York,ON,M3J3K2,Canada,43.76485,-79.48988,722511,Full-Service Restaurants,581222,PIZZA,,5350311.06,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
45687985,Sunrise Caribbean Restaurant,4141 Dixie Rd,Mississauga,ON,L4W1V5,Canada,43.625846,-79.604527,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350527.02,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
33130154,Tim Hortons,5869 Airport Rd,Mississauga,ON,L4V1C9,Canada,43.686384,-79.60755,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350528.41,CUSTOMER,"$1,000,000 - $2,499,999",20 - 49 employees
35254150,Franco Freshy Corp & Event,927 The Queensway,Etobicoke,ON,M8Z5Z7,Canada,43.623999,-79.51123,722320,Caterers,581212,CATERERS,,5350215,CUSTOMER,"$1,000,000 - $2,499,999",20 - 49 employees
32738569,Nikki's Cafe,3292 Bayview Ave,North York,ON,M2M4J5,Canada,43.789793,-79.393462,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350322.02,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
15738081,Queensway Fish & Chips,1236 The Queensway,Etobicoke,ON,M8Z1S2,Canada,43.62178,-79.52462,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350214,PROSPECT,"$1,000 - $499,999",1 - 4 employees
59009407,Guu Izakaya,398 Church St,Toronto,ON,M5B2A2,Canada,43.660407,-79.379006,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350034.01,CUSTOMER,"$1,000,000 - $2,499,999",20 - 49 employees
52641511,Pizza Pizza,114-5602 Tenth Line W,Mississauga,ON,L5M7L9,Canada,43.55844,-79.74194,722511,Full-Service Restaurants,581222,PIZZA,,5350516.42,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
27202357,Rol San Restaurant,323 Spadina Ave,Toronto,ON,M5T2E9,Canada,43.654459,-79.398369,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350037,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
29735685,Subway,1385 Lawrence Ave W,North York,ON,M6L1A4,Canada,43.709105,-79.476415,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350280,PROSPECT,"$1,000 - $499,999",5 - 9 employees
57319667,Subway,4936 Yonge St,North York,ON,M2N5N5,Canada,43.764778,-79.411841,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350299.02,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
744918256,Diamond Restaurant Consulting,105-21 St Joseph St,Toronto,ON,M4Y1J8,Canada,43.66564,-79.38639,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350062.02,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
742986686,Haam,342 Adelaide St W,Toronto,ON,M5V1R7,Canada,43.647438,-79.393121,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350011,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
743179592,Panpan Noodle Bar,2-23 Baldwin St,Toronto,ON,M5T1L1,Canada,43.65595,-79.39305,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350037,PROSPECT,"$1,000 - $499,999",5 - 9 employees
742993654,Kibo Sushi,1-399 Old Orchard Grove,North York,ON,M5M2G1,Canada,43.73154,-79.41887,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350276.01,PROSPECT,"$1,000 - $499,999",5 - 9 employees
14692982,Java Joe's,310 Front St W,Toronto,ON,M5V3B5,Canada,43.644028,-79.390825,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350011,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
743337878,Gino's Pizza,3282 Lakeshore Blvd W,Toronto,ON,M8V1M4,Canada,43.59709,-79.52294,722511,Full-Service Restaurants,581222,PIZZA,,5350206.02,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
30646095,Comfort Zone Bar & Grill,480 Spadina Ave,Toronto,ON,M5S2H1,Canada,43.658262,-79.400673,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350059,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
52744299,Lezzet Shawarma Fala El House,4120 Dixie Rd,Mississauga,ON,L4W4V8,Canada,43.624396,-79.606275,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350527.05,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
53771416,Golden Star,3434 Weston Rd,North York,ON,M9M2W1,Canada,43.75046,-79.542394,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350314.01,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
44446359,Subway,2140 Kipling Ave,Etobicoke,ON,M9W4K5,Canada,43.71904,-79.57086,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350247.02,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
51222420,Cafe Roreke,40 Rue Morissette,Quebec,QC,G2A1S4,Canada,46.854819,-71.357571,722514,"Cafeterias, Grill Buffets, and Buffets",581214,CAFES,,4210160.05,PROSPECT,"$1,000 - $499,999",1 - 4 employees
48963086,Pita & Grill,29 Aventura Crt,Mississauga,ON,L5T3A1,Canada,43.64619,-79.70306,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350528.41,PROSPECT,"$1,000 - $499,999",1 - 4 employees
42526715,Mc Donald's,2500 Hurontario St,Mississauga,ON,L5B1N4,Canada,43.577456,-79.614005,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350513.02,PROSPECT,"$500,000 - $999,999",10 - 19 employees
13303169,Bill-Maur Coffee Shop,165 The Queensway,Etobicoke,ON,M8Y1H8,Canada,43.629801,-79.485731,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350215,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
57144198,Longbranch Fish & Chips,3260 Lake Shore Blvd W,Etobicoke,ON,M8V1M4,Canada,43.597313,-79.522968,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350206.02,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
28344281,Friendly Grill Restaurant-Deli,1020 Meyerside Dr,Mississauga,ON,L5T1K7,Canada,43.650597,-79.663666,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350528.41,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
59008201,Bombay Chowpatty,1386 Gerrard St E,Toronto,ON,M4L1Z2,Canada,43.67197,-79.32438,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350074,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
50193234,Sehni Japanese Restaurant,3015 Winston Churchill Blvd,Mississauga,ON,L5L2V8,Canada,43.52417,-79.68245,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350516.09,PROSPECT,"$1,000 - $499,999",1 - 4 employees
63969588,Eva Fine Delicatessen Store,9 Roncesvalles Ave,Toronto,ON,M6R2K2,Canada,43.639228,-79.445921,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350048,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
38573556,Pizza Depot,1075 Ceremonial Dr,Mississauga,ON,L5R2Z4,Canada,43.607146,-79.678265,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350528.18,PROSPECT,"$1,000 - $499,999",1 - 4 employees
42963959,Dragon Buffet King Restaurant,201 Chain Lake Dr,Halifax,NS,B3S1C8,Canada,44.649983,-63.677158,722511,Full-Service Restaurants,581208,RESTAURANTS,,2050142.02,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
33657313,Sauvignon,1862 Queen St E,Toronto,ON,M4L1H1,Canada,43.668666,-79.307189,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350024,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
743352911,Legend Tea,N5-4300 Steeles Ave E,Markham,ON,L3R0Y5,Canada,43.82272,-79.31333,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350401.19,PROSPECT,"$1,000 - $499,999",1 - 4 employees
439833066,Roman Zaman Zamstene Cuisine,325 Central Pky W,Mississauga,ON,L5B3X9,Canada,43.582691,-79.638421,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350520.02,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
438516760,Subway,120 Eringate Dr,Etobicoke,ON,M9C3Z8,Canada,43.66055,-79.58223,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350235.01,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
56481336,Not Just Steaks,49 Mississauga Rd N,Mississauga,ON,L5H2H9,Canada,43.54979,-79.59204,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350540.01,PROSPECT,"$1,000 - $499,999",1 - 4 employees
19247444,Restaurant Entrecote St-Jean,1080 Rue Saint-Jean,Quebec,QC,G1R1S4,Canada,46.813699,-71.211276,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210016,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
14717789,John Anderson Charcoal Broil,1069 Dundas St W,Mississauga,ON,L5C1C3,Canada,43.557882,-79.643019,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350520.01,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
35976646,Swiss Chalet Rotisserie/Grill,949 Eglinton Ave W,York,ON,M6C2C3,Canada,43.70011,-79.428522,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350166,PROSPECT,"$500,000 - $999,999",10 - 19 employees
52971280,Five Star Catering,600 University Ave,Toronto,ON,M5G1X5,Canada,43.657268,-79.390266,722320,Caterers,581212,CATERERS,,5350037,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
64035066,Tilted Kilt Pub & Eatery,38 The Esplanade,Toronto,ON,M5E1A5,Canada,43.646928,-79.374691,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350013.01,PROSPECT,"$1,000 - $499,999",5 - 9 employees
727728930,Bistro Le 330,330 Rue De La Couronne,Quebec,QC,G1K6E6,Canada,46.815071,-71.225513,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210021,PROSPECT,"$1,000 - $499,999",5 - 9 employees
26968651,Venus Donair,Po Box 7 Stn Central,Halifax,NS,B3J2L6,Canada,44.65461,-63.63305,722511,Full-Service Restaurants,581222,PIZZA,,2050024,PROSPECT,"$1,000 - $499,999",1 - 4 employees
54414818,Baskin-Robbins,6590 Meadowvale Town Centre Ci,Mississauga,ON,L5N4B7,Canada,43.58298,-79.76116,722515,Snack and Nonalcoholic Beverage Bars,581203,ICE CREAM PARLORS,,5350516.04,PROSPECT,"$1,000 - $499,999",1 - 4 employees
16307266,Tasty Pizza & More,360 Hullmar Dr,North York,ON,M3N2X7,Canada,43.773566,-79.523324,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350316.03,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
56794530,Humani-T Cafe,5755 Young St,Halifax,NS,B3K1Z9,Canada,44.660559,-63.601565,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,2050021,PROSPECT,"$1,000 - $499,999",1 - 4 employees
59935536,Burrito Boyz,17 Tannery St,Mississauga,ON,L5M1V1,Canada,43.58128,-79.7147,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350550.02,PROSPECT,"$500,000 - $999,999",10 - 19 employees
26967380,Metro Pizza,6021 Lady Hammond Rd,Halifax,NS,B3K2R5,Canada,44.665426,-63.611258,722511,Full-Service Restaurants,581208,RESTAURANTS,,2050022,PROSPECT,"$1,000 - $499,999",1 - 4 employees
42525667,Mc Donald's,796 Burnhamthorpe Rd W,Mississauga,ON,L5C2R9,Canada,43.577194,-79.654023,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350520.01,CUSTOMER,"$2,500,000 - $4,999,999",50 - 99 employees
35286616,Starbucks,181 Bay St,Toronto,ON,M5J2T3,Canada,43.647488,-79.378414,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350014,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
16373367,Tommys Drive In Inc,5775 Highway 7 E,Markham,ON,L3P1A5,Canada,43.871356,-79.265654,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350400.04,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
